row_index,cluster_index,cluster_representative
1881,0,geodesic dreams of buckminster fuller
1882,0,geodesic dreams of buckminster fuller
1883,0,geodesic dreams of buckminster fuller
1884,0,geodesic dreams of buckminster fuller
1885,0,geodesic dreams of buckminster fuller
1886,0,geodesic dreams of buckminster fuller
1887,0,geodesic dreams of buckminster fuller
1888,0,geodesic dreams of buckminster fuller
1889,0,geodesic dreams of buckminster fuller
1890,0,geodesic dreams of buckminster fuller
1891,0,geodesic dreams of buckminster fuller
1892,0,geodesic dreams of buckminster fuller
1893,0,geodesic dreams of buckminster fuller
1894,0,geodesic dreams of buckminster fuller
1895,0,geodesic dreams of buckminster fuller
1896,0,geodesic dreams of buckminster fuller
1897,0,geodesic dreams of buckminster fuller
1898,0,geodesic dreams of buckminster fuller
1899,0,geodesic dreams of buckminster fuller
1900,0,geodesic dreams of buckminster fuller
1901,0,geodesic dreams of buckminster fuller
1902,0,geodesic dreams of buckminster fuller
1903,0,geodesic dreams of buckminster fuller
1904,0,geodesic dreams of buckminster fuller
1905,0,geodesic dreams of buckminster fuller
1906,0,geodesic dreams of buckminster fuller
1907,0,geodesic dreams of buckminster fuller
1908,0,geodesic dreams of buckminster fuller
1909,0,geodesic dreams of buckminster fuller
1910,0,geodesic dreams of buckminster fuller
1911,0,geodesic dreams of buckminster fuller
1912,0,geodesic dreams of buckminster fuller
1913,3,geodesic dreams of buckminster fuller
1914,0,geodesic dreams of buckminster fuller
1915,0,geodesic dreams of buckminster fuller
1916,0,geodesic dreams of buckminster fuller
1917,0,geodesic dreams of buckminster fuller
1918,0,geodesic dreams of buckminster fuller
1919,0,geodesic dreams of buckminster fuller
1920,0,geodesic dreams of buckminster fuller
1921,0,geodesic dreams of buckminster fuller
1922,0,geodesic dreams of buckminster fuller
1923,0,geodesic dreams of buckminster fuller
1924,0,geodesic dreams of buckminster fuller
1925,0,geodesic dreams of buckminster fuller
1926,0,geodesic dreams of buckminster fuller
1927,0,geodesic dreams of buckminster fuller
1928,0,geodesic dreams of buckminster fuller
1929,0,geodesic dreams of buckminster fuller
1930,0,geodesic dreams of buckminster fuller
1931,0,geodesic dreams of buckminster fuller
1932,0,geodesic dreams of buckminster fuller
1933,0,geodesic dreams of buckminster fuller
1934,0,geodesic dreams of buckminster fuller
1935,0,geodesic dreams of buckminster fuller
1936,0,geodesic dreams of buckminster fuller
1937,0,geodesic dreams of buckminster fuller
1938,0,geodesic dreams of buckminster fuller
1939,0,geodesic dreams of buckminster fuller
1940,0,geodesic dreams of buckminster fuller
1941,0,geodesic dreams of buckminster fuller
1942,0,geodesic dreams of buckminster fuller
1943,0,geodesic dreams of buckminster fuller
1944,0,geodesic dreams of buckminster fuller
1945,0,geodesic dreams of buckminster fuller
1946,0,geodesic dreams of buckminster fuller
1947,0,geodesic dreams of buckminster fuller
1948,0,geodesic dreams of buckminster fuller
1949,0,geodesic dreams of buckminster fuller
1950,0,geodesic dreams of buckminster fuller
1951,8,geodesic dreams of buckminster fuller
1952,8,geodesic dreams of buckminster fuller
1953,3,geodesic dreams of buckminster fuller
1954,3,geodesic dreams of buckminster fuller
1955,3,geodesic dreams of buckminster fuller
1956,3,geodesic dreams of buckminster fuller
1957,0,geodesic dreams of buckminster fuller
1958,0,geodesic dreams of buckminster fuller
1959,0,geodesic dreams of buckminster fuller
1960,0,geodesic dreams of buckminster fuller
1961,6,geodesic dreams of buckminster fuller
1962,3,geodesic dreams of buckminster fuller
1963,0,geodesic dreams of buckminster fuller
1964,6,geodesic dreams of buckminster fuller
1965,0,geodesic dreams of buckminster fuller
1966,0,geodesic dreams of buckminster fuller
1967,0,geodesic dreams of buckminster fuller
1968,0,geodesic dreams of buckminster fuller
1969,0,geodesic dreams of buckminster fuller
1970,0,geodesic dreams of buckminster fuller
1971,3,geodesic dreams of buckminster fuller
1972,6,geodesic dreams of buckminster fuller
1973,3,geodesic dreams of buckminster fuller
1974,0,geodesic dreams of buckminster fuller
1975,0,geodesic dreams of buckminster fuller
1976,0,geodesic dreams of buckminster fuller
1977,0,geodesic dreams of buckminster fuller
1978,0,geodesic dreams of buckminster fuller
1979,0,geodesic dreams of buckminster fuller
1980,0,geodesic dreams of buckminster fuller
1981,0,geodesic dreams of buckminster fuller
1982,8,geodesic dreams of buckminster fuller
1983,8,geodesic dreams of buckminster fuller
1984,6,geodesic dreams of buckminster fuller
1985,1,geodesic dreams of buckminster fuller
1986,1,geodesic dreams of buckminster fuller
1987,0,geodesic dreams of buckminster fuller
1988,0,geodesic dreams of buckminster fuller
1989,0,geodesic dreams of buckminster fuller
1990,8,geodesic dreams of buckminster fuller
1991,0,geodesic dreams of buckminster fuller
1992,0,geodesic dreams of buckminster fuller
1993,0,geodesic dreams of buckminster fuller
1994,0,geodesic dreams of buckminster fuller
1995,0,geodesic dreams of buckminster fuller
1996,0,geodesic dreams of buckminster fuller
1997,0,geodesic dreams of buckminster fuller
1998,0,geodesic dreams of buckminster fuller
1999,8,geodesic dreams of buckminster fuller
2000,8,geodesic dreams of buckminster fuller
2001,0,geodesic dreams of buckminster fuller
2002,0,geodesic dreams of buckminster fuller
2003,0,geodesic dreams of buckminster fuller
2004,3,geodesic dreams of buckminster fuller
2005,3,geodesic dreams of buckminster fuller
2006,3,geodesic dreams of buckminster fuller
2007,0,geodesic dreams of buckminster fuller
2008,0,geodesic dreams of buckminster fuller
2009,0,geodesic dreams of buckminster fuller
2010,0,geodesic dreams of buckminster fuller
2011,0,geodesic dreams of buckminster fuller
2012,0,geodesic dreams of buckminster fuller
2013,0,geodesic dreams of buckminster fuller
2014,0,geodesic dreams of buckminster fuller
2015,0,geodesic dreams of buckminster fuller
2016,0,geodesic dreams of buckminster fuller
2017,0,geodesic dreams of buckminster fuller
2018,0,geodesic dreams of buckminster fuller
2019,9,geodesic dreams of buckminster fuller
2020,3,geodesic dreams of buckminster fuller
2021,3,geodesic dreams of buckminster fuller
2022,3,geodesic dreams of buckminster fuller
2023,3,geodesic dreams of buckminster fuller
2024,3,geodesic dreams of buckminster fuller
2025,3,geodesic dreams of buckminster fuller
2026,3,geodesic dreams of buckminster fuller
2027,0,geodesic dreams of buckminster fuller
2028,9,geodesic dreams of buckminster fuller
2029,9,geodesic dreams of buckminster fuller
2030,0,geodesic dreams of buckminster fuller
2031,0,geodesic dreams of buckminster fuller
2032,0,geodesic dreams of buckminster fuller
2033,0,geodesic dreams of buckminster fuller
2034,0,geodesic dreams of buckminster fuller
2035,0,geodesic dreams of buckminster fuller
2036,0,geodesic dreams of buckminster fuller
2037,0,geodesic dreams of buckminster fuller
2038,0,geodesic dreams of buckminster fuller
2039,0,geodesic dreams of buckminster fuller
2040,8,geodesic dreams of buckminster fuller
2041,0,geodesic dreams of buckminster fuller
2042,0,geodesic dreams of buckminster fuller
2043,0,geodesic dreams of buckminster fuller
2044,0,geodesic dreams of buckminster fuller
2045,0,geodesic dreams of buckminster fuller
2046,0,geodesic dreams of buckminster fuller
2047,0,geodesic dreams of buckminster fuller
2048,0,geodesic dreams of buckminster fuller
2049,0,geodesic dreams of buckminster fuller
2050,0,geodesic dreams of buckminster fuller
2051,0,geodesic dreams of buckminster fuller
2052,0,geodesic dreams of buckminster fuller
2053,0,geodesic dreams of buckminster fuller
2054,0,geodesic dreams of buckminster fuller
2055,6,geodesic dreams of buckminster fuller
2056,0,geodesic dreams of buckminster fuller
2057,0,geodesic dreams of buckminster fuller
2058,0,geodesic dreams of buckminster fuller
2059,0,geodesic dreams of buckminster fuller
2060,0,geodesic dreams of buckminster fuller
2061,0,geodesic dreams of buckminster fuller
2062,0,geodesic dreams of buckminster fuller
2063,0,geodesic dreams of buckminster fuller
2064,0,geodesic dreams of buckminster fuller
2065,0,geodesic dreams of buckminster fuller
2066,0,geodesic dreams of buckminster fuller
2067,0,geodesic dreams of buckminster fuller
2068,0,geodesic dreams of buckminster fuller
2069,0,geodesic dreams of buckminster fuller
2070,0,geodesic dreams of buckminster fuller
2071,0,geodesic dreams of buckminster fuller
2072,6,geodesic dreams of buckminster fuller
2073,7,geodesic dreams of buckminster fuller
2074,7,geodesic dreams of buckminster fuller
2075,7,geodesic dreams of buckminster fuller
2076,7,geodesic dreams of buckminster fuller
2077,3,geodesic dreams of buckminster fuller
2078,0,geodesic dreams of buckminster fuller
2079,0,geodesic dreams of buckminster fuller
2080,0,geodesic dreams of buckminster fuller
2081,0,geodesic dreams of buckminster fuller
2082,0,geodesic dreams of buckminster fuller
2083,0,geodesic dreams of buckminster fuller
2084,0,geodesic dreams of buckminster fuller
2085,8,geodesic dreams of buckminster fuller
2086,8,geodesic dreams of buckminster fuller
2087,8,geodesic dreams of buckminster fuller
2088,8,geodesic dreams of buckminster fuller
2089,8,geodesic dreams of buckminster fuller
2090,8,geodesic dreams of buckminster fuller
2091,8,geodesic dreams of buckminster fuller
2092,8,geodesic dreams of buckminster fuller
2093,8,geodesic dreams of buckminster fuller
2094,8,geodesic dreams of buckminster fuller
2095,8,geodesic dreams of buckminster fuller
2096,8,geodesic dreams of buckminster fuller
2097,8,geodesic dreams of buckminster fuller
2098,8,geodesic dreams of buckminster fuller
2099,8,geodesic dreams of buckminster fuller
2100,8,geodesic dreams of buckminster fuller
2101,8,geodesic dreams of buckminster fuller
2102,8,geodesic dreams of buckminster fuller
2103,0,geodesic dreams of buckminster fuller
2104,0,geodesic dreams of buckminster fuller
2105,0,geodesic dreams of buckminster fuller
2106,0,geodesic dreams of buckminster fuller
2107,0,geodesic dreams of buckminster fuller
2108,0,geodesic dreams of buckminster fuller
2109,0,geodesic dreams of buckminster fuller
2110,0,geodesic dreams of buckminster fuller
2111,0,geodesic dreams of buckminster fuller
2112,0,geodesic dreams of buckminster fuller
2113,0,geodesic dreams of buckminster fuller
2114,0,geodesic dreams of buckminster fuller
2115,0,geodesic dreams of buckminster fuller
2116,0,geodesic dreams of buckminster fuller
2117,0,geodesic dreams of buckminster fuller
2118,0,geodesic dreams of buckminster fuller
2119,0,geodesic dreams of buckminster fuller
2120,0,geodesic dreams of buckminster fuller
2121,0,geodesic dreams of buckminster fuller
2122,0,geodesic dreams of buckminster fuller
2123,0,geodesic dreams of buckminster fuller
2124,0,geodesic dreams of buckminster fuller
2125,0,geodesic dreams of buckminster fuller
2126,0,geodesic dreams of buckminster fuller
2127,0,geodesic dreams of buckminster fuller
2128,0,geodesic dreams of buckminster fuller
2129,0,geodesic dreams of buckminster fuller
2130,0,geodesic dreams of buckminster fuller
2131,0,geodesic dreams of buckminster fuller
2132,0,geodesic dreams of buckminster fuller
2133,0,geodesic dreams of buckminster fuller
2134,0,geodesic dreams of buckminster fuller
2135,0,geodesic dreams of buckminster fuller
2136,0,geodesic dreams of buckminster fuller
2137,0,geodesic dreams of buckminster fuller
2138,0,geodesic dreams of buckminster fuller
2139,0,geodesic dreams of buckminster fuller
2140,0,geodesic dreams of buckminster fuller
2141,0,geodesic dreams of buckminster fuller
2142,0,geodesic dreams of buckminster fuller
2143,0,geodesic dreams of buckminster fuller
2144,0,geodesic dreams of buckminster fuller
2145,0,geodesic dreams of buckminster fuller
2146,0,geodesic dreams of buckminster fuller
2147,0,geodesic dreams of buckminster fuller
2148,0,geodesic dreams of buckminster fuller
2149,0,geodesic dreams of buckminster fuller
2150,0,geodesic dreams of buckminster fuller
2151,0,geodesic dreams of buckminster fuller
2152,0,geodesic dreams of buckminster fuller
2153,0,geodesic dreams of buckminster fuller
2154,0,geodesic dreams of buckminster fuller
2155,1,geodesic dreams of buckminster fuller
2156,1,geodesic dreams of buckminster fuller
2157,0,geodesic dreams of buckminster fuller
2158,0,geodesic dreams of buckminster fuller
2159,1,geodesic dreams of buckminster fuller
2160,0,geodesic dreams of buckminster fuller
2161,0,geodesic dreams of buckminster fuller
2162,0,geodesic dreams of buckminster fuller
2163,0,geodesic dreams of buckminster fuller
2164,0,geodesic dreams of buckminster fuller
2165,0,geodesic dreams of buckminster fuller
2166,0,geodesic dreams of buckminster fuller
2167,0,geodesic dreams of buckminster fuller
2168,0,geodesic dreams of buckminster fuller
2169,0,geodesic dreams of buckminster fuller
2170,0,geodesic dreams of buckminster fuller
2171,0,geodesic dreams of buckminster fuller
2172,0,geodesic dreams of buckminster fuller
2173,9,geodesic dreams of buckminster fuller
2174,0,geodesic dreams of buckminster fuller
2175,8,geodesic dreams of buckminster fuller
2176,0,geodesic dreams of buckminster fuller
2177,0,geodesic dreams of buckminster fuller
2178,9,geodesic dreams of buckminster fuller
2179,9,geodesic dreams of buckminster fuller
2180,0,geodesic dreams of buckminster fuller
2181,0,geodesic dreams of buckminster fuller
2182,0,geodesic dreams of buckminster fuller
2183,0,geodesic dreams of buckminster fuller
2184,0,geodesic dreams of buckminster fuller
2185,1,geodesic dreams of buckminster fuller
2186,0,geodesic dreams of buckminster fuller
2187,0,geodesic dreams of buckminster fuller
2188,0,geodesic dreams of buckminster fuller
2189,0,geodesic dreams of buckminster fuller
2190,6,geodesic dreams of buckminster fuller
2191,0,geodesic dreams of buckminster fuller
2192,0,geodesic dreams of buckminster fuller
2193,0,geodesic dreams of buckminster fuller
2194,3,geodesic dreams of buckminster fuller
